fid,hydroid,river,longitude,latitude,DPTO_CNMBR,NOM_AH,NOM_ZH,NOM_SZH,NOMBRE_MPI
"2195","9007352",RÃO MAGDALENA,"-74.57717239","6.197191709",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,PUERTO NARE
"2200","9007599",RÃO MAGDALENA,"-74.56810753","6.064073135",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos al Magdalena Medio entre ríos Negro,PUERTO NARE
"1491","9007255",RÃO NARE,"-74.67985581","6.264394317",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,PUERTO NARE
"4576","9007494",,"-74.80687447","6.147870116",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,PUERTO NARE
"2194","9007305",RÃO MAGDALENA,"-74.60746031","6.214520098",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,PUERTO NARE
"1493","9007305",RÃO NARE,"-74.60746031","6.214520098",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,PUERTO NARE
"2193","9007292",RÃO MAGDALENA,"-74.55712256","6.23598093",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,PUERTO NARE
"4654","9007727",,"-74.74177288","5.99426314",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,PUERTO TRIUNFO
"2204","9007781",RÃO MAGDALENA,"-74.58235319","5.99919076",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,PUERTO TRIUNFO
"2203","9007721",RÃO MAGDALENA,"-74.6555557","6.033786103",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,PUERTO TRIUNFO
"2205","9007858",RÃO MAGDALENA,"-74.64540734","5.942630715",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,PUERTO TRIUNFO
"2208","9007912",RÃO MAGDALENA,"-74.58653364","5.908421209",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,PUERTO TRIUNFO
"4728","9007918",,"-74.7585484","5.942614001",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,PUERTO TRIUNFO
"4105","9005802",,"-74.84601864","7.076582753",ANTIOQUIA,Magdalena Cauca,Nechí,Río Porce,REMEDIOS
"4111","9005835",,"-74.81655825","6.988910762",ANTIOQUIA,Magdalena Cauca,Nechí,Río Porce,REMEDIOS
"4246","9006372",,"-74.58046902","6.745659972",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,REMEDIOS
"4051","9005652",,"-74.57199667","7.113851481",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),REMEDIOS
"4032","9005574",,"-74.6543396","7.147280979",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),REMEDIOS
"4124","9005876",,"-74.55770834","6.95854167",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,REMEDIOS
"4128","9005912",,"-74.61012858","6.968709103",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,REMEDIOS
"4027","9005556",,"-74.43414548","7.181469303",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,REMEDIOS
"4083","9005739",,"-74.38802535","7.038058296",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,REMEDIOS
"4036","9005586",,"-74.37158013","7.122914988",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,REMEDIOS
"4082","9005734",,"-74.3576721","7.074991288",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,REMEDIOS
"4143","9005974",,"-74.46079608","6.934160375",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,REMEDIOS
"4144","9005978",,"-74.50863919","6.93329599",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,REMEDIOS
"4601","9007571",,"-75.49505564","6.080898353",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,RETIRO
"4590","9007516",,"-75.49185493","6.099969432",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,RETIRO
"1335","9006223",RÃO CAUCA,"-75.85699459","6.825282583",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SABANALARGA
"1333","9006058",RÃO CAUCA,"-75.82625942","6.937455763",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SABANALARGA
"1332","9005951",RÃO CAUCA,"-75.74585337","6.990130499",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SABANALARGA
"1328","9005765",RÃO CAUCA,"-75.79396958","7.0290947",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SABANALARGA
"1326","9005699",RÃO CAUCA,"-75.77178722","7.053700941",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SABANALARGA
"4721","9007903",,"-75.93968553","5.947254705",ANTIOQUIA,Magdalena Cauca,Cauca,Río San Juan,SALGAR
"4681","9007812",,"-75.85270284","5.94991143",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,SALGAR
"4171","9006089",,"-75.65897321","6.922368243",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SAN ANDRÉS DE CUERQUÍA
"4533","9007343",,"-74.93499732","6.212708519",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN CARLOS
"4530","9007335",,"-74.74638463","6.211061892",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN CARLOS
"4511","9007239",,"-74.81491182","6.319961077",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN CARLOS
"4529","9007334",,"-74.83318184","6.21462005",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN CARLOS
"4596","9007548",,"-74.83671357","6.090463907",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN CARLOS
"4615","9007616",,"-74.86327325","6.06677645",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN CARLOS
"4817","9008164",,"-74.86904447","5.885068413",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,SAN FRANCISCO
"4714","9007878",,"-75.08426751","5.924140647",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN FRANCISCO
"4708","9007866",,"-75.03718908","5.931175771",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN FRANCISCO
"4710","9007871",,"-74.95649394","5.927021271",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN FRANCISCO
"1357","9002901",RÃO SAN JUAN,"-76.50119158","8.74620824",ANTIOQUIA,Caribe,Caribe - Litoral,Río San Juan,SAN JUAN DE URABÁ
"1358","9002961",RÃO SAN JUAN,"-76.47555271","8.682391519",ANTIOQUIA,Caribe,Caribe - Litoral,Río San Juan,SAN JUAN DE URABÁ
"4661","9007749",,"-74.81101669","6.004074386",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,SAN LUIS
"4696","9007835",,"-75.05257766","5.974841523",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN LUIS
"4687","9007823",,"-74.93755754","5.988481835",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN LUIS
"4614","9007615",,"-74.92802766","6.061215487",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN LUIS
"4713","9007877",,"-74.98536992","5.922741025",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN LUIS
"4355","9006742",,"-75.56578314","6.525544355",ANTIOQUIA,Magdalena Cauca,Nechí,Río Porce,SAN PEDRO DE LOS MILAGROS
"3506","9003309",,"-76.28669636","8.432661046",ANTIOQUIA,Caribe,Caribe - Litoral,Río San Juan,SAN PEDRO DE URABÁ
"3500","9003277",,"-76.2942162","8.460339605",ANTIOQUIA,Caribe,Caribe - Litoral,Río San Juan,SAN PEDRO DE URABÁ
"1362","9003222",RÃO SAN JUAN,"-76.285289","8.475846947",ANTIOQUIA,Caribe,Caribe - Litoral,Río San Juan,SAN PEDRO DE URABÁ
"3488","9003231",,"-76.31670397","8.478994828",ANTIOQUIA,Caribe,Caribe - Litoral,Río San Juan,SAN PEDRO DE URABÁ
"3486","9003214",,"-76.30031745","8.488095666",ANTIOQUIA,Caribe,Caribe - Litoral,Río San Juan,SAN PEDRO DE URABÁ
"3585","9003592",,"-76.35443396","8.329122688",ANTIOQUIA,Caribe,Caribe - Litoral,Río San Juan,SAN PEDRO DE URABÁ
"4508","9007233",,"-75.00577012","6.286425521",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN RAFAEL
"4408","9006911",,"-74.92478446","6.411957825",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN ROQUE
"4411","9006931",,"-74.88880463","6.497114165",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SAN ROQUE
"4838","9008216",,"-75.6186699","5.804576332",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SANTA BÁRBARA
"4022","9005541",,"-74.83257549","7.150096977",ANTIOQUIA,Magdalena Cauca,Nechí,Río Porce,SEGOVIA
"4000","9005481",,"-74.85170577","7.167539101",ANTIOQUIA,Magdalena Cauca,Nechí,Río Porce,SEGOVIA
"3958","9005309",,"-74.79129381","7.284337253",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),SEGOVIA
"3996","9005473",,"-74.80927727","7.237190618",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),SEGOVIA
"4001","9005482",,"-74.64979003","7.242200255",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),SEGOVIA
"3905","9005065",,"-74.57615985","7.413334938",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),SEGOVIA
"3925","9005129",,"-74.59707446","7.377349814",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),SEGOVIA
"4895","9008390",,"-75.4009777","5.684281655",ANTIOQUIA,Magdalena Cauca,Cauca,Río Arma,SONSÓN
"4896","9008391",,"-75.35837991","5.682174408",ANTIOQUIA,Magdalena Cauca,Cauca,Río Arma,SONSÓN
"4886","9008345",,"-75.38452188","5.748409919",ANTIOQUIA,Magdalena Cauca,Cauca,Río Arma,SONSÓN
"2211","9008041",RÃO MAGDALENA,"-74.66165885","5.855287859",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,SONSÓN
"4772","9008051",,"-74.69828745","5.840241451",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,SONSÓN
"4806","9008138",,"-74.71297351","5.819067218",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Directos Magdalena Medio entre ríos La Miel y Nare,SONSÓN
"4770","9008044",,"-75.06561978","5.859582975",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SONSÓN
"4731","9007933",,"-75.05268064","5.900425355",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SONSÓN
"4781","9008067",,"-75.09800604","5.856771456",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SONSÓN
"4786","9008075",,"-75.15261542","5.828892065",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SONSÓN
"4807","9008141",,"-75.13962579","5.812775988",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Río Nare,SONSÓN
"1341","9006716",RÃO CAUCA,"-75.78963534","6.526390428",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SOPETRÁN
"1346","9006888",RÃO CAUCA,"-75.79477211","6.454807837",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SOPETRÁN
"1484","9006888",QUEBRADA SECA,"-75.79477211","6.454807837",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SOPETRÁN
"1340","9006713",RÃO CAUCA,"-75.80435765","6.525251697",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,SOPETRÁN
"4889","9008357",,"-75.69130136","5.69928321",ANTIOQUIA,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,TÁMESIS
"3928","9005147",,"-75.17527499","7.356135135",ANTIOQUIA,Magdalena Cauca,Nechí,Alto Nechí,TARAZÁ
"1314","9005035",RÃO CAUCA,"-75.29945028","7.424343824",ANTIOQUIA,Magdalena Cauca,Cauca,Directos al Cauca entre Pto Valdivia y Río Nechí,TARAZÁ
"1312","9004963",RÃO CAUCA,"-75.33491977","7.512114003",ANTIOQUIA,Magdalena Cauca,Cauca,Directos al Cauca entre Pto Valdivia y Río Nechí,TARAZÁ
"1313","9005022",RÃO CAUCA,"-75.3062408","7.441535226",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,TARAZÁ
"3857","9004890",,"-75.52635565","7.497459762",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,TARAZÁ
"3862","9004908",,"-75.49388183","7.489515606",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,TARAZÁ
"1311","9004915",RÃO CAUCA,"-75.36758699","7.523265568",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,TARAZÁ
"1310","9004879",RÃO CAUCA,"-75.43509485","7.559985993",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,TARAZÁ
"1508","9004879",RÃO TARAZA,"-75.43509485","7.559985993",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,TARAZÁ
"3827","9004674",,"-75.49629379","7.688250248",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,TARAZÁ
"4763","9008018",,"-75.84416289","5.888475248",ANTIOQUIA,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,TARSO
"4704","9007853",,"-75.84367118","5.932824756",ANTIOQUIA,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,TARSO
"4771","9008050",,"-75.77758804","5.882227587",ANTIOQUIA,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,TARSO
"4722","9007904",,"-75.87391182","5.919208438",ANTIOQUIA,Magdalena Cauca,Cauca,Río San Juan,TARSO
"4642","9007682",,"-75.85528612","6.05307917",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,TITIRIBÍ
"4610","9007604",,"-75.75534269","6.08194066",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,TITIRIBÍ
"4574","9007491",,"-75.79199261","6.118480263",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,TITIRIBÍ
"4189","9006160",,"-76.23045682","6.86440379",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,URAMITA
"4172","9006094",,"-76.14820974","6.873690068",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,URAMITA
"4147","9005992",,"-76.19989679","6.905367667",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,URAMITA
"4146","9005991",,"-76.11180076","6.905912271",ANTIOQUIA,Caribe,Atrato - Darién,Río Sucio,URAMITA
"1319","9005322",RÃO CAUCA,"-75.41433208","7.267717909",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,VALDIVIA
"1331","9005803",RÃO CAUCA,"-75.49950683","7.1261836",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,VALDIVIA
"1321","9005446",RÃO CAUCA,"-75.39310493","7.235224793",ANTIOQUIA,Magdalena Cauca,Cauca,Directos al Cauca entre Pto Valdivia y Río Nechí,VALDIVIA
"1318","9005258",RÃO CAUCA,"-75.36368364","7.319363908",ANTIOQUIA,Magdalena Cauca,Cauca,Directos al Cauca entre Pto Valdivia y Río Nechí,VALDIVIA
"1316","9005153",RÃO CAUCA,"-75.31502846","7.385667065",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,VALDIVIA
"1315","9005069",RÃO CAUCA,"-75.32074094","7.430050955",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,VALDIVIA
"1317","9005155",RÃO CAUCA,"-75.36807882","7.350334844",ANTIOQUIA,Magdalena Cauca,Cauca,Río Taraza - Río Man,VALDIVIA
"4904","9008412",,"-75.66051683","5.681448969",ANTIOQUIA,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,VALPARAÍSO
"4885","9008340",,"-75.65312819","5.733648716",ANTIOQUIA,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,VALPARAÍSO
"4202","9006237",,"-74.58110956","6.838138619",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,VEGACHÍ
"4180","9006123",,"-74.68151616","6.862638227",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,VEGACHÍ
"4151","9006009",,"-74.63433066","6.914070452",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,VEGACHÍ
"4210","9006262",,"-74.81090442","6.79243118",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,VEGACHÍ
"4239","9006343",,"-74.87030623","6.743402789",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,VEGACHÍ
"4659","9007740",,"-75.76872478","5.998478389",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,VENECIA
"4256","9006411",,"-74.69058218","6.715097538",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YALÍ
"4216","9006276",,"-74.68518507","6.786451692",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YALÍ
"4285","9006506",,"-74.93650101","6.664288604",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YALÍ
"4286","9006507",,"-74.86072813","6.643059013",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YALÍ
"4101","9005784",,"-75.63737947","7.00937864",ANTIOQUIA,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,YARUMAL
"4053","9005656",,"-75.36643251","7.144974423",ANTIOQUIA,Magdalena Cauca,Nechí,Alto Nechí,YARUMAL
"4157","9006033",,"-75.40674541","6.92545993",ANTIOQUIA,Magdalena Cauca,Nechí,Alto Nechí,YARUMAL
"4298","9006546",,"-74.53866086","6.657520965",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YOLOMBÓ
"4257","9006412",,"-74.59591718","6.703299564",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YOLOMBÓ
"4250","9006394",,"-74.53540676","6.710121423",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YOLOMBÓ
"4278","9006466",,"-74.98538537","6.672557446",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YOLOMBÓ
"4284","9006500",,"-74.71053749","6.673413304",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YOLOMBÓ
"4263","9006425",,"-74.97785213","6.687133703",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YOLOMBÓ
"4313","9006606",,"-74.81472896","6.608164506",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YOLOMBÓ
"4294","9006542",,"-74.921824","6.630919368",ANTIOQUIA,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,YOLOMBÓ
"1052","9005086",RÃO PORCE,"-74.89923573","7.421345968",ANTIOQUIA,Magdalena Cauca,Nechí,Río Porce,ZARAGOZA
"1384","9005086",RÃO NECHÃ,"-74.89923573","7.421345968",ANTIOQUIA,Magdalena Cauca,Nechí,Río Porce,ZARAGOZA
"1053","9005109",RÃO PORCE,"-74.88173247","7.386172091",ANTIOQUIA,Magdalena Cauca,Nechí,Río Porce,ZARAGOZA
"3913","9005089",,"-74.94037862","7.416424094",ANTIOQUIA,Magdalena Cauca,Nechí,Alto Nechí,ZARAGOZA
"1379","9004895",RÃO NECHÃ,"-74.92134786","7.500071055",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),ZARAGOZA
"1378","9004882",RÃO NECHÃ,"-74.85344377","7.548568906",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),ZARAGOZA
"1376","9004688",RÃO NECHÃ,"-74.80383172","7.624170906",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),ZARAGOZA
"1374","9004596",RÃO NECHÃ,"-74.81690876","7.678848814",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),ZARAGOZA
"3812","9004587",,"-74.85490246","7.670972911",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),ZARAGOZA
"3826","9004670",,"-74.90425997","7.660648061",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),ZARAGOZA
"3838","9004731",,"-74.96186174","7.596343871",ANTIOQUIA,Magdalena Cauca,Nechí,Directos al Bajo Nechí (mi),ZARAGOZA
"1383","9004968",RÃO NECHÃ,"-74.91334404","7.473892628",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"1380","9004902",RÃO NECHÃ,"-74.88759814","7.490872164",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"1381","9004929",RÃO NECHÃ,"-74.86671644","7.482853861",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"3939","9005212",,"-74.71805446","7.378779481",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"3941","9005218",,"-74.70269747","7.313850444",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"3944","9005235",,"-74.79387648","7.391018968",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"3922","9005121",,"-74.68189741","7.404063978",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"3916","9005097",,"-74.65266939","7.413973277",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"1375","9004623",RÃO NECHÃ,"-74.79587091","7.676300959",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"1382","9004934",RÃO NECHÃ,"-74.78724413","7.533710959",ANTIOQUIA,Magdalena Cauca,Nechí,Bajo Nechí (md),ZARAGOZA
"2029","9000308",RÃO MAGDALENA,"-74.7751693","10.98911264",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Directos al Bajo Magdalena entre Calamar y desembocadura,BARRANQUILLA
"2775","9000273",,"-74.88686916","10.9766142",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Cienaga Mallorquin,BARRANQUILLA
"2772","9000267",,"-74.85955106","10.99018665",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Cienaga Mallorquin,BARRANQUILLA
"2768","9000261",,"-74.85740859","10.99759866",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Cienaga Mallorquin,BARRANQUILLA
"2767","9000258",,"-74.87020939","11.0019945",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Cienaga Mallorquin,BARRANQUILLA
"2937","9000754",,"-74.9504355","10.38910755",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen derecho,CAMPO DE LA CRUZ
"2049","9000733",RÃO MAGDALENA,"-74.82818958","10.42647285",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Directos al Bajo Magdalena entre Calamar y desembocadura,CAMPO DE LA CRUZ
"2047","9000655",RÃO MAGDALENA,"-74.82728946","10.47212546",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Directos al Bajo Magdalena entre Calamar y desembocadura,CAMPO DE LA CRUZ
"2051","9000796",RÃO MAGDALENA,"-74.86868767","10.35536124",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Directos al Bajo Magdalena entre Calamar y desembocadura,CAMPO DE LA CRUZ
"2050","9000735",RÃO MAGDALENA,"-74.8694299","10.38577556",ATLÁNTICO,Magdalena Cauca,Bajo Magdalena,Directos al Bajo Magdalena entre Calamar y desembocadura,CAMPO DE LA CRUZ
